    At 22/04/2010  10:14   

                                                                                                 

       Table  4    Natural Mortality (M) at age                             
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,        .2000,   .2000,   .2000,   .2000,
         2,        .2000,   .2000,   .2000,   .2000,
         3,        .2000,   .2000,   .2000,   .2000,
         4,        .2000,   .2000,   .2000,   .2000,
         5,        .2000,   .2000,   .2000,   .2000,
         6,        .2000,   .2000,   .2000,   .2000,
       +gp,        .2000,   .2000,   .2000,   .2000,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table  4    Natural Mortality (M) at age                             
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         2,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         3,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         4,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         5,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         6,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
       +gp,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  4    Natural Mortality (M) at age                             
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,

       AGE
         1,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         2,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         3,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         4,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         5,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
         6,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
       +gp,        .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,   .2000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  5    Proportion mature at age                                 
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,        .3400,   .3400,   .3400,   .3400,
         2,        .9000,   .9000,   .9000,   .9000,
         3,       1.0000,  1.0000,  1.0000,  1.0000,
         4,       1.0000,  1.0000,  1.0000,  1.0000,
         5,       1.0000,  1.0000,  1.0000,  1.0000,
         6,       1.0000,  1.0000,  1.0000,  1.0000,
       +gp,       1.0000,  1.0000,  1.0000,  1.0000,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table  5    Proportion mature at age                                 
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,        .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,
         2,        .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,
         3,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
         4,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
         5,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
         6,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
       +gp,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  5    Proportion mature at age                                 
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,

       AGE
         1,        .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,   .3400,
         2,        .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,   .9000,
         3,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
         4,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
         5,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
         6,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
       +gp,       1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,  1.0000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  6    Proportion of M before Spawning                          
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,        .0000,   .0000,   .0000,   .0000,
         2,        .0000,   .0000,   .0000,   .0000,
         3,        .0000,   .0000,   .0000,   .0000,
         4,        .0000,   .0000,   .0000,   .0000,
         5,        .0000,   .0000,   .0000,   .0000,
         6,        .0000,   .0000,   .0000,   .0000,
       +gp,        .0000,   .0000,   .0000,   .0000,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table  6    Proportion of M before Spawning                          
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         2,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         3,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         4,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         5,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         6,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
       +gp,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  6    Proportion of M before Spawning                          
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,

       AGE
         1,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         2,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         3,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         4,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         5,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         6,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
       +gp,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  7    Proportion of F before Spawning                          
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,        .0000,   .0000,   .0000,   .0000,
         2,        .0000,   .0000,   .0000,   .0000,
         3,        .0000,   .0000,   .0000,   .0000,
         4,        .0000,   .0000,   .0000,   .0000,
         5,        .0000,   .0000,   .0000,   .0000,
         6,        .0000,   .0000,   .0000,   .0000,
       +gp,        .0000,   .0000,   .0000,   .0000,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table  7    Proportion of F before Spawning                          
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         2,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         3,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         4,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         5,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         6,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
       +gp,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                                                                                                 

       Table  7    Proportion of F before Spawning                          
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,

       AGE
         1,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         2,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         3,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         4,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         5,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
         6,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
       +gp,        .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,   .0000,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table  8    Fishing mortality (F) at age                             
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,        .1289,   .2018,   .3562,   .0923,
         2,        .3259,   .4811,   .6017,   .4067,
         3,        .2436,   .2000,   .4157,   .2286,
         4,        .4444,   .2215,   .3084,   .4824,
         5,        .7860,   .3698,   .5233,   .3560,
         6,        .4952,   .2652,   .4189,   .3582,
       +gp,        .4952,   .2652,   .4189,   .3582,
0  FBAR  2- 4,     .3380,   .3009,   .4419,   .3725,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table  8    Fishing mortality (F) at age                             
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,        .4827,   .2683,   .1213,   .1455,   .0350,   .0672,   .0274,   .0140,   .0215,   .0112,
         2,        .4030,   .5471,   .1564,   .2910,   .1734,   .0400,   .2850,   .2010,   .2054,   .0864,
         3,        .2871,   .2580,   .2957,   .1798,   .5659,   .1462,   .0525,   .3203,   .3689,   .3613,
         4,        .5135,   .4489,   .6987,   .3954,   .5503,   .3902,   .2372,   .1454,   .5139,   .3760,
         5,        .5022,   .9345,   .8985,   .5003,  1.2128,   .4999,   .6386,   .5519,   .7728,   .5304,
         6,        .4975,   .4177,   .2563,   .3666,  1.3207,   .3844,   .6601,  1.0885,  1.6881,  1.1996,
       +gp,        .4975,   .4177,   .2563,   .3666,  1.3207,   .3844,   .6601,  1.0885,  1.6881,  1.1996,
0  FBAR  2- 4,     .4012,   .4180,   .3836,   .2887,   .4299,   .1921,   .1916,   .2222,   .3627,   .2746,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table  8    Fishing mortality (F) at age                             
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,       FBAR **-**

       AGE
         1,        .0032,   .0148,   .0138,   .0528,   .0178,   .0616,   .0450,   .0294,   .0043,   .0197,       .0178,
         2,        .0880,   .1442,   .0712,   .1424,   .1292,   .1082,   .3061,   .1046,   .1403,   .0707,       .1052,
         3,        .3213,   .3232,   .2139,   .1723,   .1724,   .3361,   .3612,   .2781,   .1902,   .0980,       .1888,
         4,        .3295,   .2093,   .1434,   .1797,   .2354,   .1977,   .3603,   .4124,   .2874,   .1249,       .2749,
         5,        .3430,   .2317,   .2121,   .1926,   .2915,   .2277,   .3336,   .3615,   .4284,   .2239,       .3379,
         6,        .1749,   .2504,   .1231,   .0998,   .3920,   .2146,   .2456,   .2620,   .2545,   .2540,       .2568,
       +gp,        .1749,   .2504,   .1231,   .0998,   .3920,   .2146,   .2456,   .2620,   .2545,   .2540,
0  FBAR  2- 4,     .2462,   .2256,   .1429,   .1648,   .1790,   .2140,   .3425,   .2650,   .2060,   .0979,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table  9    Relative F at age                                        
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,        .3813,   .6707,   .8061,   .2477,
         2,        .9642,  1.5990,  1.3615,  1.0916,
         3,        .7208,   .6647,   .9406,   .6136,
         4,       1.3150,   .7363,   .6979,  1.2948,
         5,       2.3257,  1.2290,  1.1841,   .9556,
         6,       1.4654,   .8816,   .9479,   .9615,
       +gp,       1.4654,   .8816,   .9479,   .9615,
0     REFMEAN,     .3380,   .3009,   .4419,   .3725,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table  9    Relative F at age                                        
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,       1.2031,   .6418,   .3161,   .5039,   .0815,   .3500,   .1431,   .0632,   .0593,   .0409,
         2,       1.0045,  1.3087,   .4076,  1.0079,   .4034,   .2080,  1.4878,   .9044,   .5664,   .3148,
         3,        .7157,   .6173,   .7710,   .6226,  1.3165,   .7608,   .2742,  1.4413,  1.0170,  1.3158,
         4,       1.2798,  1.0740,  1.8215,  1.3694,  1.2801,  2.0311,  1.2379,   .6543,  1.4167,  1.3694,
         5,       1.2517,  2.2355,  2.3422,  1.7331,  2.8213,  2.6025,  3.3333,  2.4834,  2.1305,  1.9319,
         6,       1.2401,   .9993,   .6682,  1.2698,  3.0724,  2.0010,  3.4458,  4.8981,  4.6536,  4.3693,
       +gp,       1.2401,   .9993,   .6682,  1.2698,  3.0724,  2.0010,  3.4458,  4.8981,  4.6536,  4.3693,
0     REFMEAN,     .4012,   .4180,   .3836,   .2887,   .4299,   .1921,   .1916,   .2222,   .3627,   .2746,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table  9    Relative F at age                                        
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,       MEAN **-**

       AGE
         1,        .0132,   .0656,   .0968,   .3204,   .0995,   .2878,   .1312,   .1109,   .0211,   .2012,       .1110,
         2,        .3573,   .6394,   .4987,   .8641,   .7217,   .5056,   .8936,   .3948,   .6813,   .7225,       .5995,
         3,       1.3048,  1.4329,  1.4975,  1.0455,   .9632,  1.5706,  1.0545,  1.0492,   .9235,  1.0009,       .9912,
         4,       1.3380,   .9277,  1.0038,  1.0904,  1.3151,   .9238,  1.0519,  1.5559,  1.3952,  1.2766,      1.4093,
         5,       1.3931,  1.0271,  1.4845,  1.1687,  1.6282,  1.0639,   .9740,  1.3638,  2.0795,  2.2877,      1.9103,
         6,        .7104,  1.1102,   .8615,   .6057,  2.1901,  1.0030,   .7171,   .9885,  1.2356,  2.5948,      1.6063,
       +gp,        .7104,  1.1102,   .8615,   .6057,  2.1901,  1.0030,   .7171,   .9885,  1.2356,  2.5948,
0     REFMEAN,     .2462,   .2256,   .1429,   .1648,   .1790,   .2140,   .3425,   .2650,   .2060,   .0979,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table 10    Stock number at age (start of year)               Numbers*10**-3
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,         9260,   12217,   10978,    9528,
         2,         7757,    6665,    8174,    6294,
         3,         3415,    4585,    3373,    3667,
         4,         1968,    2191,    3073,    1822,
         5,         1017,    1033,    1438,    1849,
         6,          569,     379,     584,     697,
       +gp,          544,     335,     416,     922,
0       TOTAL,     24530,   27405,   28037,   24780,
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
       Table 10    Stock number at age (start of year)               Numbers*10**-3
       YEAR,       1990,    1991,    1992,    1993,    1994,    1995,    1996,    1997,    1998,    1999,

       AGE
         1,        12209,    4781,   10278,    4237,    1285,    8650,    8092,    6501,    3997,    1978,
         2,         7113,    6169,    2993,    7454,    2999,    1016,    6622,    6446,    5249,    3203,
         3,         3432,    3892,    2922,    2096,    4562,    2064,     799,    4077,    4317,    3499,
         4,         2389,    2108,    2462,    1780,    1434,    2121,    1460,     621,    2423,    2444,
         5,          921,    1170,    1102,    1002,     981,     677,    1176,     943,     439,    1187,
         6,         1060,     456,     376,     367,     498,     239,     336,     508,     445,     166,
       +gp,         1558,     189,     330,     129,     175,     247,     183,     190,     196,     321,
0       TOTAL,     28682,   18766,   20464,   17065,   11934,   15015,   18668,   19286,   17066,   12797,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table 10    Stock number at age (start of year)               Numbers*10**-3
       YEAR,       2000,    2001,    2002,    2003,    2004,    2005,    2006,    2007,    2008,    2009,    2010,      GMST 86-**    AMST 86-**

       AGE
         1,         3075,    3008,    2495,    2771,    2881,    2276,    2288,    3015,    1787,    1587,       0,        4611,        5718,
         2,         1601,    2510,    2427,    2015,    2152,    2317,    1752,    1791,    2397,    1457,    1276,        3602,        4305,
         3,         2405,    1200,    1779,    1850,    1431,    1549,    1703,    1056,    1321,    1706,    1114,        2420,        2712,
         4,         1996,    1428,     711,    1176,    1275,     986,     906,     971,     655,     894,    1268,        1578,        1716,
         5,         1374,    1176,     948,     505,     804,     825,     662,     517,     527,     402,     648,         934,         988,
         6,          572,     798,     763,     628,     341,     492,     538,     388,     295,     281,     265,         472,         509,
       +gp,         1104,     585,     352,     556,     240,     233,     182,     267,     171,     137,     267,
0       TOTAL,     12127,   10706,    9476,    9501,    9124,    8678,    8030,    8006,    7152,    6464,    4837,
1


    Run title : Megrim (L. whiffiagonis.) in Divisions VIIIc and IXa                            

    At 22/04/2010  10:14   

                   Terminal Fs derived using XSA (With F shrinkage)                              

       Table 11    Spawning stock number at age (spawning time)      Numbers*10**-3
       YEAR,       1986,    1987,    1988,    1989,

       AGE
         1,         3148,    4154,    3733,    3240,
